"","measurement.id","plot.id","site.id","study.id","citations.title","sites.sitename","refor.type","species","prior","prior.duration","stand.age","date","n","sub_n","plot.size","variables.name","mean_ha","covar_1","coV1_value","covar_2","coV2_value","covar_3","coV3_value","density","sand.silt.clay","pH","allometry","measurements.notes","X"
"11265",12050,3911,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",15,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",20.89,"min_dbh",2,"",NA,"","",3046,"",NA,"site-specific-harvest","",NA
"11266",12052,3912,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",40,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",24.72,"min_dbh",2,"",NA,"","",671,"",NA,"site-specific-harvest","",NA
"11267",12054,3913,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",40,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",26.11,"min_dbh",2,"",NA,"","",324,"",NA,"site-specific-harvest","",NA
"11268",12051,3911,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",15,NA,15,NA,0.01,"belowground_biomass",9.02,"",NA,"",NA,"","",3046,"",NA,"site-specific-harvest","",NA
"11269",12053,3912,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",40,NA,15,NA,0.01,"belowground_biomass",7.93,"",NA,"",NA,"","",671,"",NA,"site-specific-harvest","",NA
"11270",12055,3913,5470,11419,"Productivity as related to diversity and age in planted versus natural forests","Yeerqiang river and hetian river Xinjiang ","SNR","Populus pruinosa Schrenk","","",40,NA,15,NA,0.01,"belowground_biomass",7.2,"",NA,"",NA,"","",324,"",NA,"site-specific-harvest","",NA
"11271",12114,6329,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",47,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",136.57,"min_dbh",2,"",NA,"","",450,"",NA,"site-specific-harvest","",NA
"11272",12120,6332,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",43,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",163.79,"min_dbh",2,"",NA,"","",404,"",NA,"site-specific-harvest","",NA
"11273",12140,6342,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",57,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",412.29,"min_dbh",2,"",NA,"","",482,"",NA,"site-specific-harvest","",NA
"11274",12115,6329,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",47,NA,15,NA,0.01,"belowground_biomass",26.93,"",NA,"",NA,"","",450,"",NA,"site-specific-harvest","",NA
"11275",12121,6332,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",43,NA,15,NA,0.01,"belowground_biomass",30.56,"",NA,"",NA,"","",404,"",NA,"site-specific-harvest","",NA
"11276",12141,6342,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis eyrei (Champ.) Tutch.","","",57,NA,15,NA,0.01,"belowground_biomass",62.37,"",NA,"",NA,"","",482,"",NA,"site-specific-harvest","",NA
"11277",12078,6311,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis sclerophylla","","",11,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",39.16,"min_dbh",2,"",NA,"","",894,"",NA,"site-specific-harvest","",NA
"11278",12079,6311,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis sclerophylla","","",11,NA,15,NA,0.01,"belowground_biomass",12.76,"",NA,"",NA,"","",894,"",NA,"site-specific-harvest","",NA
"11279",12088,6316,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",59.99,"min_dbh",2,"",NA,"","",240,"",NA,"site-specific-harvest","",NA
"11280",12136,6340,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",43,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",360.03,"min_dbh",2,"",NA,"","",860,"",NA,"site-specific-harvest","",NA
"11281",12089,6316,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",35,NA,15,NA,0.01,"belowground_biomass",10.99,"",NA,"",NA,"","",240,"",NA,"site-specific-harvest","",NA
"11282",12137,6340,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",43,NA,15,NA,0.01,"belowground_biomass",58.18,"",NA,"",NA,"","",860,"",NA,"site-specific-harvest","",NA
"11283",12128,6336,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",228.31,"min_dbh",2,"",NA,"","",690,"",NA,"site-specific-harvest","",NA
"11284",12132,6338,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",49,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",290.3,"min_dbh",2,"",NA,"","",650,"",NA,"site-specific-harvest","",NA
"11285",12129,6336,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",35,NA,15,NA,0.01,"belowground_biomass",39.27,"",NA,"",NA,"","",690,"",NA,"site-specific-harvest","",NA
"11286",12133,6338,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Castanopsis spp.","","",49,NA,15,NA,0.01,"belowground_biomass",50.85,"",NA,"",NA,"","",650,"",NA,"site-specific-harvest","",NA
"11287",12064,6304,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",60,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",16.79,"min_dbh",2,"",NA,"","",500,"",NA,"site-specific-harvest","",NA
"11288",12068,6306,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",65,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",22.03,"min_dbh",2,"",NA,"","",270,"",NA,"site-specific-harvest","",NA
"11289",12072,6308,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",55,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",24.62,"min_dbh",2,"",NA,"","",269,"",NA,"site-specific-harvest","",NA
"11290",12065,6304,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",60,NA,15,NA,0.01,"belowground_biomass",5.89,"",NA,"",NA,"","",500,"",NA,"site-specific-harvest","",NA
"11291",12069,6306,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",65,NA,15,NA,0.01,"belowground_biomass",6.05,"",NA,"",NA,"","",270,"",NA,"site-specific-harvest","",NA
"11292",12073,6308,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",55,NA,15,NA,0.01,"belowground_biomass",6.55,"",NA,"",NA,"","",269,"",NA,"site-specific-harvest","",NA
"11293",12094,6319,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",15,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",82.21,"min_dbh",2,"",NA,"","",2267,"",NA,"site-specific-harvest","",NA
"11294",12095,6319,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata","","",15,NA,15,NA,0.01,"belowground_biomass",28.22,"",NA,"",NA,"","",2267,"",NA,"site-specific-harvest","",NA
"11295",12080,6312,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata, Schima superba, Pinus massoniana","","",14,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",44.92,"min_dbh",2,"",NA,"","",929,"",NA,"site-specific-harvest","",NA
"11296",12081,6312,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata, Schima superba, Pinus massoniana","","",14,NA,15,NA,0.01,"belowground_biomass",14.24,"",NA,"",NA,"","",929,"",NA,"site-specific-harvest","",NA
"11297",12060,6302,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata, Staphylea forrestii, Sophora japonica","","",15,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",10.69,"min_dbh",2,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11298",12061,6302,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Cunninghamia lanceolata, Staphylea forrestii, Sophora japonica","","",15,NA,15,NA,0.01,"belowground_biomass",3.5,"",NA,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11299",12056,6300,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",4.09,"min_dbh",2,"",NA,"","",220,"",NA,"site-specific-harvest","",NA
"11300",12066,6305,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",21.07,"min_dbh",2,"",NA,"","",1320,"",NA,"site-specific-harvest","",NA
"11301",12074,6309,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",26.15,"min_dbh",2,"",NA,"","",2200,"",NA,"site-specific-harvest","",NA
"11302",12082,6313,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",47.02,"min_dbh",2,"",NA,"","",2810,"",NA,"site-specific-harvest","",NA
"11303",12084,6314,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",49.26,"min_dbh",2,"",NA,"","",2650,"",NA,"site-specific-harvest","",NA
"11304",12086,6315,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",55.43,"min_dbh",2,"",NA,"","",5773,"",NA,"site-specific-harvest","",NA
"11305",12057,6300,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",1.12,"",NA,"",NA,"","",220,"",NA,"site-specific-harvest","",NA
"11306",12067,6305,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",5.78,"",NA,"",NA,"","",1320,"",NA,"site-specific-harvest","",NA
"11307",12075,6309,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",7.18,"",NA,"",NA,"","",2200,"",NA,"site-specific-harvest","",NA
"11308",12083,6313,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",12.9,"",NA,"",NA,"","",2810,"",NA,"site-specific-harvest","",NA
"11309",12085,6314,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",13.52,"",NA,"",NA,"","",2650,"",NA,"site-specific-harvest","",NA
"11310",12087,6315,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Phyllostachys heterocycla (Carr.) Mitford cv. Pubescens","","",5,NA,15,NA,0.01,"belowground_biomass",15.21,"",NA,"",NA,"","",5773,"",NA,"site-specific-harvest","",NA
"11311",12070,6307,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",28,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",23.66,"min_dbh",2,"",NA,"","",570,"",NA,"site-specific-harvest","",NA
"11312",12090,6317,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",33,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",77.4,"min_dbh",2,"",NA,"","",840,"",NA,"site-specific-harvest","",NA
"11313",12092,6318,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",78.77,"min_dbh",2,"",NA,"","",320,"",NA,"site-specific-harvest","",NA
"11314",12096,6320,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",61,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",87.89,"min_dbh",2,"",NA,"","",984,"",NA,"site-specific-harvest","",NA
"11315",12098,6321,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",40,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",90.58,"min_dbh",2,"",NA,"","",825,"",NA,"site-specific-harvest","",NA
"11316",12100,6322,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",40,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",102.09,"min_dbh",2,"",NA,"","",1076,"",NA,"site-specific-harvest","",NA
"11317",12102,6323,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",40,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",103.62,"min_dbh",2,"",NA,"","",686,"",NA,"site-specific-harvest","",NA
"11318",12106,6325,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",55,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",111.47,"min_dbh",2,"",NA,"","",834,"",NA,"site-specific-harvest","",NA
"11319",12108,6326,5471,11419,"Productivity as related to diversity and age in planted versus natural forests","Yifeng Jiangxi ","SNR","Pinus massoniana","","",42,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",122.26,"min_dbh",2,"",NA,"","",1280,"",NA,"site-specific-harvest","",NA
